Facility PK,FacilityName,Service Category,Service Type,BuildingNumber,PartnerType,PartnerTypeDetailed,Address,Address 2,Borough,Zipcode,Latitude,Longitude,Phone,AdditionalInfo,StartDate,EndDate,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Condoms (Male),FC2 (Female/Insertive Condoms),Lubricant,Facility Type,Website,Community Board,Council District,Census Tract,BIN,BBL,NTA
113739136,A & J Lingerie,Free Safer Sex Products,Condoms and Lubricant,,Business,Retail Store,"41 West 28 Street,n/a",,Manhattan,10001,40.751033,-74.0029218,212-689-2415,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located in the front and the back of the store at this retail store. Last Updated: 3/5/2021 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www,19000101000000.000000000,19000101000000.000000000,12:00 PM - 7:00 PM,12:00 PM - 7:00 PM,12:00 PM - 12:00 PM,12:00 PM - 7:00 PM,12:00 PM - 7:00 PM,1:00 PM - 6:00 PM,,true,true,true,,,,,,,,
113739476,The Brooklyn Hospital Center,Free Safer Sex Products,Condoms and Lubricant,,Hospital,Other,"240 Willoughby Street,1st Floor",,Brooklyn,11201,40.6914978,-73.9783252,718-250-8582,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a clear bowl located on the front desk at this location.Last Updated: 3/16/2021 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom,19000101000000.000000000,19000101000000.000000000,9:00 AM - 4:00 AM,9:00 AM - 4:00 AM,9:00 AM - 9:00 AM,9:00 AM - 4:00 PM,9:00 AM - 4:00 PM,,,true,true,true,,,,,,,,
113739458,SOLS PHARMACY,Free Safer Sex Products,Condoms and Lubricant,,Business,Pharmacy,"1515 Southern Boulevard,N/A",,Bronx,10460,40.8332973,-73.8906495,7188615490,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fish bowl located next to register at this pharmacy. Last Updated: 1/30/2021 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom,19000101000000.000000000,19000101000000.000000000,9:30 AM - 5:30 PM,9:30 AM - 5:30 PM,9:30 AM - 5:30 PM,9:30 AM - 5:30 PM,9:30 AM - 5:30 PM,9:30 AM - 3:00 PM,,true,false,true,,http://solspharmacy.com,,,,,,
113739326,Ida G. Israel Community Health Center,Free Safer Sex Products,Condoms and Lubricant,,Hospital,Other,"2925 West 19 Street,1st floor",,Brooklyn,11224,40.5758659,-73.9855927,(718) 616-6040,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located front desk & exam rooms at this location.Last Updated: 1/20/2021 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCco,19000101000000.000000000,19000101000000.000000000,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 AM,8:00 AM - 5:00 PM,8:00 AM - 4:00 AM,8:30 AM - 4:00 PM,,true,true,true,,,,,,,,
113739475,The Blue Chelsea,Free Safer Sex Products,Condoms and Lubricant,,Business,Sex Store,208 8 Avenue,,Manhattan,10011,40.743762,-73.999585,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located at the cash register at this sex store. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,,,,,,
113739358,Latino Commission on AIDS,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Social Service,"24 West 25 Street,9th Floor",,Manhattan,10010,40.743293,-73.9904096,(212) 675-3288,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser/fishbowl located in the old testing room at this social service. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Fa,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,,,,,,
113739297,Happyfun Hideaway,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,1211 Myrtle Avenue,,Brooklyn,11221,40.697396,-73.931642,212-431-2609,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located by the bar at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,2:00 PM - 4:00 AM,2:00 PM - 4:00 AM,true,false,false,,,,,,,,
113739245,Deyanira Unisex,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,609 West 173 Street,,Manhattan,10032,40.844361,-73.938033,(646) 938-9174,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,,,,,,
113739181,Bomba Barber Shop,Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,2306 Grand Concourse,,Bronx,10458,40.857718,-73.89977,646-918-7959,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located in the front at this barbershop. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,,,true,false,false,,,,,,,,
113739501,Turner Barber & Beauty Salon,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,5604 Church Avenue,,Brooklyn,11203,40.652501,-73.924466,(718) 922-7250,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,,,,,,
113739220,Community Health Action of Staten Island- Prevention,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Social Service,"26 Bay Street,2nd Floor- Prevention",,Staten Island,10301,40.6415085,-74.0760736,718-808-1325,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a bowl located on our floor at this social service. Last Updated: 2/18/2021 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Fac,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 9:00 AM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,,,true,true,true,,http://www.chasiny.org,,,,,,
113739393,Mount Sinai Adolescent Health Center,Free Safer Sex Products,Condoms and Lubricant,,Hospital,Other,"312 East 94 Street,2nd Floor",,Manhattan,10128,40.7823067,-73.9472333,212-423-2900,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a condom dispenser located inside at this location.Last Updated: 2/12/2021 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Face,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 AM,,true,true,true,,http://www.teenhealthcare.org,,,,,,
113739481,The Emerson,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,561 Myrtle Avenue,,Brooklyn,11205,40.693933,-73.961743,718-230-3805,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located by the bar at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,4:00 PM - 2:00 AM,4:00 PM - 2:00 AM,4:00 PM - 2:00 AM,4:00 PM - 2:00 AM,4:00 PM - 4:00 AM,4:00 PM - 4:00 AM,4:00 PM - 2:00 AM,true,false,true,,,,,,,,
113739153,APICHA Community Health Center,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Clinical Facility,"400 Broadway,Basement",,Manhattan,10013,40.7186242,-74.0022234,6467440985,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located on the 2nd floor at this clinical facility. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook communi,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,https://apicha.org/community-health-care-new-york-city,,,,,,
113739141,African Services Committee,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Social Service,"429 West 127 Street,2nd Floor",,Manhattan,10027,40.813453,-73.9544556,212-222-3882,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a wicker and clear bowl located at the front desk. food pantry distribution table. at this social service. Last Updated: 1/19/2021 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or,19000101000000.000000000,19000101000000.000000000,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 9:00 AM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,,,true,true,true,,http://www.africanservices.com,,,,,,
113739307,HASA Center #41 Grand Concourse,Free Safer Sex Products,Condoms and Lubricant,,Government,Community Center,1790 Grand Concourse,,Bronx,10457,40.846709942455,-73.908959375582,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located in the waiting room at this community center. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook comm,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,,,,,,
113739328,Industry Club,Free Safer Sex Products,Condoms and Lubricant,,Business,Night Club,355 West 52 Street,,Manhattan,10019,40.76419,-73.986708,917-684-8584,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located behind the bar at this night club. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,5:00 PM - 4:00 AM,true,false,true,,,,,,,,
